date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-10-24,22,17,0.0,7.2,5,77,03:01 PM,02:04 AM,06:03 AM,05:14 PM,17,21,23,21,17,45,77,0.1,1019,22,10,110,13,shanghai
2015-10-25,23,18,0.0,5.7,5,85,03:44 PM,03:11 AM,06:04 AM,05:13 PM,15,20,21,20,20,66,75,0.4,1020,23,9,120,13,shanghai
2015-10-26,26,18,0.0,8.7,6,92,04:27 PM,04:18 AM,06:04 AM,05:12 PM,18,23,23,22,21,27,78,0.0,1017,26,10,154,15,shanghai
2015-10-27,21,14,0.0,8.7,4,99,05:13 PM,05:26 AM,06:05 AM,05:11 PM,11,18,18,18,27,36,63,0.0,1019,21,10,322,20,shanghai
2015-10-28,20,11,0.0,8.7,5,100,06:01 PM,06:34 AM,06:06 AM,05:10 PM,6,17,18,17,10,27,48,0.0,1022,20,10,96,6,shanghai
2015-10-29,17,15,0.0,4.1,4,86,06:51 PM,07:42 AM,06:07 AM,05:09 PM,13,17,17,17,20,95,80,10.3,1022,17,9,40,13,shanghai
2015-10-30,19,14,0.0,7.2,4,79,07:45 PM,08:45 AM,06:07 AM,05:08 PM,11,16,17,16,28,61,69,0.1,1027,19,10,101,19,shanghai
2015-10-31,18,14,0.0,7.2,4,75,08:39 PM,09:45 AM,06:08 AM,05:08 PM,8,16,16,16,20,64,60,0.0,1030,18,10,104,15,shanghai
2015-11-01,14,10,0.0,5.6,3,59,09:36 PM,10:40 AM,06:09 AM,05:07 PM,10,12,13,12,16,63,80,4.1,1026,14,10,308,11,shanghai
2015-11-02,18,9,0.0,8.7,4,52,10:31 PM,11:29 AM,06:10 AM,05:06 PM,7,15,16,15,14,1,55,0.0,1026,18,10,239,11,shanghai
2015-11-03,20,10,0.0,8.7,5,44,11:27 PM,12:12 PM,06:10 AM,05:05 PM,11,18,18,18,17,16,65,0.0,1026,20,10,101,12,shanghai
2015-11-04,19,15,0.0,4.1,4,37,No moonrise,12:52 PM,06:11 AM,05:04 PM,16,18,18,18,21,76,85,0.7,1024,19,8,131,13,shanghai
2015-11-05,24,18,0.0,7.2,5,29,12:20 AM,01:29 PM,06:12 AM,05:03 PM,18,21,21,21,16,75,85,1.0,1021,24,8,139,11,shanghai
2015-11-06,26,19,0.0,8.7,5,22,01:13 AM,02:03 PM,06:13 AM,05:03 PM,19,24,24,22,33,59,88,0.0,1018,26,10,146,22,shanghai
2015-11-07,25,16,0.0,4.1,5,14,02:05 AM,02:36 PM,06:14 AM,05:02 PM,18,23,23,21,26,80,82,0.3,1017,25,10,257,18,shanghai
2015-11-08,18,14,0.0,4.1,4,6,02:57 AM,03:09 PM,06:14 AM,05:01 PM,11,15,15,15,23,96,77,0.9,1021,18,8,313,18,shanghai
2015-11-09,15,11,0.0,5.6,3,0,03:49 AM,03:42 PM,06:15 AM,05:00 PM,9,12,13,12,26,57,75,1.1,1024,15,10,328,20,shanghai
2015-11-10,16,9,0.0,7.2,3,0,04:40 AM,04:17 PM,06:16 AM,05:00 PM,8,13,14,13,18,48,70,0.0,1026,16,10,134,13,shanghai
2015-11-11,18,13,0.0,7.1,4,0,05:34 AM,04:54 PM,06:17 AM,04:59 PM,10,15,15,15,18,61,69,0.1,1026,18,10,81,13,shanghai
2015-11-12,17,14,0.0,3.9,4,1,06:27 AM,05:34 PM,06:18 AM,04:59 PM,13,16,16,16,8,87,84,0.0,1023,17,9,88,6,shanghai
2015-11-13,17,13,0.0,5.5,4,8,07:21 AM,06:18 PM,06:19 AM,04:58 PM,13,15,15,15,22,80,86,2.1,1018,17,9,265,16,shanghai
2015-11-14,18,13,0.0,5.5,4,16,08:15 AM,07:06 PM,06:20 AM,04:57 PM,11,15,15,15,16,41,74,0.0,1019,18,10,303,12,shanghai
2015-11-15,20,12,0.0,8.7,5,24,09:08 AM,07:57 PM,06:20 AM,04:57 PM,13,17,17,17,17,23,74,0.0,1019,20,10,116,12,shanghai
2015-11-16,21,16,0.0,3.9,4,31,09:58 AM,08:52 PM,06:21 AM,04:56 PM,16,18,18,18,23,89,88,4.5,1016,21,10,179,15,shanghai
2015-11-17,17,15,0.0,3.9,4,39,10:46 AM,09:50 PM,06:22 AM,04:56 PM,15,17,17,17,24,100,91,15.9,1017,17,9,34,17,shanghai
2015-11-18,17,14,0.0,3.9,4,46,11:32 AM,10:50 PM,06:23 AM,04:55 PM,14,16,16,16,25,98,85,1.8,1020,17,10,99,17,shanghai
2015-11-19,14,14,0.0,3.9,3,54,12:15 PM,11:52 PM,06:24 AM,04:55 PM,11,14,14,14,12,99,84,0.5,1023,14,9,22,9,shanghai
2015-11-20,15,14,0.0,3.9,3,61,12:57 PM,No moonset,06:25 AM,04:54 PM,13,15,15,15,15,99,88,1.7,1023,15,8,31,10,shanghai
2015-11-21,17,15,0.0,3.9,4,69,01:38 PM,12:55 AM,06:25 AM,04:54 PM,16,17,17,17,19,100,94,8.1,1024,17,8,74,13,shanghai
2015-11-22,19,17,0.0,3.9,4,76,02:19 PM,02:00 AM,06:26 AM,04:54 PM,16,18,18,18,20,94,92,5.8,1023,19,8,79,13,shanghai
2015-11-23,17,15,0.0,3.8,4,84,03:02 PM,03:05 AM,06:27 AM,04:53 PM,15,16,17,16,23,88,90,1.3,1023,17,9,165,16,shanghai
2015-11-24,14,11,0.0,3.8,3,91,03:48 PM,04:12 AM,06:28 AM,04:53 PM,11,12,14,12,32,99,84,0.0,1024,14,10,75,22,shanghai
2015-11-25,8,5,0.0,5.5,2,99,04:36 PM,05:19 AM,06:29 AM,04:53 PM,3,3,7,3,36,86,78,1.5,1026,8,10,312,27,shanghai
2015-11-26,5,-0,0.0,8.7,2,100,05:28 PM,06:24 AM,06:30 AM,04:53 PM,-5,-3,3,-3,35,18,58,0.0,1029,5,10,306,27,shanghai
2015-11-27,6,-1,0.0,7.1,1,86,06:23 PM,07:27 AM,06:31 AM,04:52 PM,-6,2,4,2,11,31,48,0.0,1030,6,10,213,9,shanghai
2015-11-28,14,6,0.0,7.1,3,78,07:20 PM,08:25 AM,06:31 AM,04:52 PM,2,10,11,10,10,67,57,0.2,1028,14,9,180,6,shanghai
2015-11-29,13,9,0.0,3.8,3,71,08:17 PM,09:19 AM,06:32 AM,04:52 PM,10,12,12,12,5,93,87,2.1,1026,13,9,158,4,shanghai
2015-11-30,16,10,0.0,7.1,3,63,09:15 PM,10:06 AM,06:33 AM,04:52 PM,11,13,14,13,11,29,81,0.0,1025,16,10,91,8,shanghai
2015-12-01,17,12,0.0,3.8,3,61,10:10 PM,10:49 AM,06:34 AM,04:52 PM,11,14,14,14,24,57,82,0.0,1022,17,10,113,15,shanghai
2015-12-02,13,8,0.0,5.4,3,54,11:04 PM,11:28 AM,06:35 AM,04:52 PM,8,11,13,11,28,76,76,3.3,1021,13,10,295,18,shanghai
2015-12-03,13,6,0.0,8.7,3,46,11:57 PM,12:03 PM,06:36 AM,04:52 PM,-1,8,10,8,26,8,48,0.0,1026,13,10,298,19,shanghai
2015-12-04,10,4,0.0,8.7,3,39,No moonrise,12:36 PM,06:36 AM,04:52 PM,-5,6,8,6,17,22,42,0.0,1029,10,10,327,11,shanghai
2015-12-05,7,4,0.0,3.8,2,32,12:49 AM,01:10 PM,06:37 AM,04:52 PM,-1,5,6,5,7,97,63,4.6,1029,7,9,260,5,shanghai
2015-12-06,11,4,0.0,8.7,2,25,01:41 AM,01:43 PM,06:38 AM,04:52 PM,3,6,8,6,15,49,72,1.9,1030,11,10,294,12,shanghai
2015-12-07,13,6,0.0,8.7,3,17,02:33 AM,02:16 PM,06:39 AM,04:52 PM,7,11,12,11,13,1,72,0.0,1031,13,10,144,11,shanghai
2015-12-08,14,7,0.0,5.4,3,10,03:26 AM,02:52 PM,06:39 AM,04:52 PM,7,12,12,12,15,35,72,0.0,1031,14,10,69,11,shanghai
2015-12-09,16,10,0.0,3.8,3,3,04:19 AM,03:31 PM,06:40 AM,04:52 PM,11,12,13,12,19,81,86,1.4,1024,16,8,92,12,shanghai
2015-12-10,13,11,0.0,3.8,3,0,05:13 AM,04:13 PM,06:41 AM,04:52 PM,11,11,12,11,28,97,93,5.4,1017,13,9,305,19,shanghai
2015-12-11,11,6,0.0,5.4,2,0,06:08 AM,05:00 PM,06:42 AM,04:53 PM,7,8,10,8,23,68,82,0.2,1022,11,9,299,17,shanghai
2015-12-12,12,5,0.0,8.7,3,4,07:02 AM,05:51 PM,06:42 AM,04:53 PM,7,10,11,10,10,9,77,0.0,1024,12,10,196,8,shanghai
2015-12-13,10,7,0.0,3.8,2,12,07:55 AM,06:46 PM,06:43 AM,04:53 PM,7,7,9,7,15,94,89,1.0,1023,10,8,213,11,shanghai
2015-12-14,9,6,0.0,7.1,2,19,08:45 AM,07:45 PM,06:44 AM,04:53 PM,3,5,8,5,22,58,74,0.0,1024,9,10,300,15,shanghai
2015-12-15,10,5,0.0,8.7,3,26,09:32 AM,08:45 PM,06:44 AM,04:54 PM,0,5,8,5,20,32,61,0.0,1026,10,10,310,14,shanghai
2015-12-16,7,2,0.0,8.7,3,33,10:16 AM,09:46 PM,06:45 AM,04:54 PM,-5,1,5,1,29,4,48,0.0,1030,7,10,319,21,shanghai
2015-12-17,5,-0,0.0,8.7,2,41,10:58 AM,10:48 PM,06:46 AM,04:54 PM,-8,0,4,0,19,0,43,0.0,1034,5,10,320,16,shanghai
2015-12-18,3,1,0.0,8.7,2,48,11:39 AM,11:51 PM,06:46 AM,04:55 PM,-6,1,4,1,14,19,48,0.0,1033,3,10,309,10,shanghai
2015-12-19,11,5,0.0,5.4,2,55,12:18 PM,No moonset,06:47 AM,04:55 PM,2,7,9,7,18,37,63,0.0,1027,11,10,195,12,shanghai
2015-12-20,11,6,0.0,5.4,2,62,12:59 PM,12:54 AM,06:47 AM,04:56 PM,3,7,9,7,21,59,68,0.8,1026,11,9,189,15,shanghai
2015-12-21,9,6,0.0,8.7,3,70,01:42 PM,01:58 AM,06:48 AM,04:56 PM,5,7,8,7,12,48,81,0.2,1028,9,10,151,9,shanghai
2015-12-22,16,10,0.0,7.1,3,77,02:27 PM,03:02 AM,06:48 AM,04:57 PM,10,12,13,12,14,70,83,2.9,1024,16,10,179,9,shanghai
2015-12-23,12,9,0.0,3.8,3,84,03:16 PM,04:06 AM,06:49 AM,04:57 PM,9,9,11,9,18,83,89,0.0,1022,12,10,204,13,shanghai
2015-12-24,10,8,0.0,3.8,2,92,04:08 PM,05:09 AM,06:49 AM,04:58 PM,8,8,10,8,21,98,89,3.1,1023,10,8,107,15,shanghai
2015-12-25,11,6,0.0,8.7,3,99,05:03 PM,06:09 AM,06:50 AM,04:58 PM,6,7,9,7,17,25,78,0.0,1026,11,10,293,13,shanghai
2015-12-26,13,5,0.0,8.7,3,100,06:01 PM,07:05 AM,06:50 AM,04:59 PM,6,11,12,11,12,3,67,0.0,1024,13,10,210,10,shanghai
2015-12-27,11,5,0.0,3.9,2,87,06:59 PM,07:56 AM,06:51 AM,05:00 PM,4,6,8,6,23,68,76,0.1,1030,11,10,64,16,shanghai
2015-12-28,8,3,0.0,8.7,3,79,07:56 PM,08:42 AM,06:51 AM,05:00 PM,1,4,7,4,18,26,68,0.0,1034,8,10,307,14,shanghai
2015-12-29,9,5,0.0,7.1,2,72,08:52 PM,09:23 AM,06:51 AM,05:01 PM,2,5,8,5,20,57,68,0.3,1026,9,10,214,14,shanghai
2015-12-30,12,4,0.0,8.7,3,65,09:47 PM,10:01 AM,06:52 AM,05:01 PM,5,10,11,10,8,15,71,0.0,1030,12,10,244,6,shanghai
2015-12-31,10,4,0.0,8.7,3,61,10:39 PM,10:36 AM,06:52 AM,05:02 PM,3,7,9,7,15,4,68,0.0,1034,10,10,227,12,shanghai
2016-01-01,12,3,0.0,8.7,3,50,11:32 PM,11:09 AM,06:52 AM,05:03 PM,6,10,11,10,13,6,72,0.0,1031,12,10,132,10,shanghai
2016-01-02,17,9,0.0,8.7,4,43,No moonrise,11:42 AM,06:53 AM,05:04 PM,4,12,13,12,12,26,60,0.0,1023,17,10,181,8,shanghai
2016-01-03,17,11,0.0,8.7,3,36,12:23 AM,12:15 PM,06:53 AM,05:04 PM,8,13,14,13,12,49,72,0.5,1021,17,9,192,7,shanghai
2016-01-04,8,4,0.0,5.5,2,28,01:16 AM,12:50 PM,06:53 AM,05:05 PM,0,4,7,4,19,59,66,0.2,1026,8,10,177,14,shanghai
2016-01-05,10,5,0.0,3.9,2,21,02:08 AM,01:27 PM,06:53 AM,05:06 PM,5,6,8,6,25,91,79,0.2,1025,10,9,80,17,shanghai
2016-01-06,9,7,0.0,4.0,2,14,03:02 AM,02:07 PM,06:53 AM,05:07 PM,5,6,8,6,24,88,82,2.8,1027,9,9,25,17,shanghai
2016-01-07,10,5,0.0,5.5,2,7,03:56 AM,02:52 PM,06:53 AM,05:07 PM,3,6,7,6,14,56,76,0.1,1028,10,10,258,10,shanghai
2016-01-08,8,4,0.0,8.7,2,0,04:51 AM,03:42 PM,06:53 AM,05:08 PM,-3,4,6,4,15,41,55,0.0,1028,8,10,269,12,shanghai
2016-01-09,9,2,0.0,8.7,2,0,05:45 AM,04:35 PM,06:54 AM,05:09 PM,-2,6,7,6,11,33,55,0.1,1027,9,10,107,8,shanghai
2016-01-10,11,7,0.0,4.0,2,0,06:37 AM,05:34 PM,06:54 AM,05:10 PM,6,7,9,7,20,99,82,1.2,1024,11,10,79,13,shanghai
2016-01-11,8,6,0.0,4.0,2,8,07:27 AM,06:34 PM,06:54 AM,05:11 PM,5,4,8,4,32,100,83,1.8,1025,8,9,34,22,shanghai
2016-01-12,6,3,0.0,4.0,1,15,08:14 AM,07:37 PM,06:53 AM,05:12 PM,-0,1,5,1,23,83,71,0.2,1029,6,10,280,18,shanghai
2016-01-13,4,0,0.0,8.7,2,22,08:58 AM,08:41 PM,06:53 AM,05:12 PM,-3,-0,3,-0,15,15,63,0.0,1028,4,10,312,12,shanghai
2016-01-14,7,0,0.0,7.1,1,29,09:40 AM,09:45 PM,06:53 AM,05:13 PM,-3,3,4,3,7,74,59,0.0,1025,7,10,261,5,shanghai
2016-01-15,11,3,0.0,8.7,3,37,10:20 AM,10:48 PM,06:53 AM,05:14 PM,2,10,10,10,5,11,58,0.0,1021,11,10,209,4,shanghai
2016-01-16,11,3,0.0,7.1,3,44,11:01 AM,11:51 PM,06:53 AM,05:15 PM,2,8,9,8,14,23,63,0.6,1020,11,9,109,10,shanghai
2016-01-17,9,4,0.0,5.6,2,51,11:42 AM,No moonset,06:53 AM,05:16 PM,4,4,7,4,24,71,82,8.2,1017,9,8,232,17,shanghai
2016-01-18,5,-0,0.0,5.6,1,59,12:25 PM,12:54 AM,06:53 AM,05:17 PM,-1,-1,3,-1,24,52,76,0.0,1024,5,10,318,17,shanghai
2016-01-19,4,-1,0.0,8.7,2,66,01:11 PM,01:57 AM,06:52 AM,05:18 PM,-7,-0,3,-0,14,3,48,0.0,1031,4,10,254,12,shanghai
2016-01-20,5,-0,0.0,7.1,1,73,02:00 PM,02:59 AM,06:52 AM,05:19 PM,-3,0,4,0,17,52,64,1.9,1031,5,10,150,13,shanghai
2016-01-21,4,2,0.0,4.0,1,80,02:53 PM,03:58 AM,06:52 AM,05:19 PM,1,-1,3,-1,25,98,87,5.1,1028,4,10,52,17,shanghai
2016-01-22,5,2,0.0,4.0,1,88,03:49 PM,04:55 AM,06:52 AM,05:20 PM,1,-1,4,-1,34,93,80,1.4,1031,5,9,111,23,shanghai
2016-01-23,-1,-4,0.0,8.7,2,95,04:45 PM,05:47 AM,06:51 AM,05:21 PM,-10,-9,-2,-9,39,29,57,0.0,1038,-1,10,326,29,shanghai
2016-01-24,-4,-7,0.0,8.7,2,100,05:43 PM,06:34 AM,06:51 AM,05:22 PM,-23,-14,-5,-14,45,3,24,0.0,1040,-4,10,308,35,shanghai
2016-01-25,2,-6,0.0,8.7,2,100,06:39 PM,07:18 AM,06:50 AM,05:23 PM,-16,-6,-1,-6,20,0,31,0.0,1037,2,10,275,17,shanghai
2016-01-26,7,-3,0.0,8.7,2,83,07:35 PM,07:57 AM,06:50 AM,05:24 PM,-8,2,4,2,11,7,42,0.0,1032,7,10,211,8,shanghai
2016-01-27,6,2,0.0,4.0,1,76,08:29 PM,08:34 AM,06:49 AM,05:25 PM,1,3,5,3,10,80,75,0.8,1028,6,7,112,7,shanghai
2016-01-28,11,6,0.0,4.0,2,69,09:22 PM,09:08 AM,06:49 AM,05:26 PM,7,7,8,7,13,99,94,0.0,1022,11,5,281,9,shanghai
2016-01-29,7,3,0.0,4.0,2,61,10:14 PM,09:42 AM,06:48 AM,05:27 PM,5,3,6,3,26,87,88,0.4,1024,7,7,180,18,shanghai
2016-01-30,7,2,0.0,7.2,2,54,11:06 PM,10:14 AM,06:48 AM,05:28 PM,1,2,5,2,21,50,78,0.3,1029,7,9,225,15,shanghai
2016-01-31,7,1,1.3,5.6,1,50,11:58 PM,10:48 AM,06:47 AM,05:28 PM,0,-0,4,-0,22,55,80,1.5,1032,7,9,188,17,shanghai
2016-02-01,4,-1,0.6,7.2,1,34,No moonrise,11:24 AM,06:47 AM,05:29 PM,-4,-4,1,-4,27,62,71,0.7,1035,4,9,342,20,shanghai
2016-02-02,4,-1,0.0,8.7,1,26,12:50 AM,12:02 PM,06:46 AM,05:30 PM,-6,-2,1,-2,16,42,57,0.0,1033,4,10,325,12,shanghai
2016-02-03,6,-1,0.0,8.7,2,18,01:44 AM,12:44 PM,06:46 AM,05:31 PM,-3,4,5,4,8,9,58,0.0,1031,6,10,165,6,shanghai
2016-02-04,6,1,0.0,5.6,1,11,02:37 AM,01:30 PM,06:45 AM,05:32 PM,-1,3,4,3,10,51,68,0.0,1029,6,10,52,6,shanghai
2016-02-05,9,2,0.0,8.7,3,3,03:31 AM,02:21 PM,06:44 AM,05:33 PM,-3,4,6,4,16,19,51,0.0,1028,9,10,323,11,shanghai
2016-02-06,7,1,0.0,8.7,2,0,04:24 AM,03:17 PM,06:43 AM,05:34 PM,-5,1,4,1,22,2,54,0.0,1030,7,10,324,17,shanghai
2016-02-07,10,-0,0.0,8.7,2,0,05:16 AM,04:17 PM,06:43 AM,05:35 PM,-5,5,7,5,15,21,44,0.0,1026,10,10,255,11,shanghai
2016-02-08,14,1,0.0,8.7,4,0,06:04 AM,05:20 PM,06:42 AM,05:36 PM,-0,9,10,9,18,0,48,0.0,1022,14,10,236,13,shanghai
2016-02-09,19,6,0.0,8.7,4,4,06:51 AM,06:25 PM,06:41 AM,05:36 PM,3,12,13,12,19,13,52,0.0,1022,19,10,174,11,shanghai
2016-02-10,19,8,0.0,8.7,4,12,07:35 AM,07:31 PM,06:40 AM,05:37 PM,7,11,13,11,37,7,66,0.0,1019,19,10,151,23,shanghai
2016-02-11,19,12,0.0,8.7,4,19,08:18 AM,08:37 PM,06:40 AM,05:38 PM,13,14,15,14,31,51,89,0.0,1015,19,10,154,20,shanghai
2016-02-12,22,13,0.0,8.7,5,27,09:00 AM,09:42 PM,06:39 AM,05:39 PM,13,17,17,17,17,27,82,0.0,1012,22,8,136,11,shanghai
2016-02-13,16,7,0.0,4.1,3,34,09:42 AM,10:47 PM,06:38 AM,05:40 PM,9,11,13,11,38,78,79,0.6,1013,16,9,263,26,shanghai
2016-02-14,6,2,0.0,8.7,1,42,10:25 AM,11:51 PM,06:37 AM,05:41 PM,-6,-2,4,-2,37,71,52,0.0,1028,6,10,333,28,shanghai
2016-02-15,6,-1,0.0,8.7,2,49,11:11 AM,No moonset,06:36 AM,05:41 PM,-10,-1,3,-1,23,5,38,0.0,1031,6,10,298,18,shanghai
2016-02-16,10,-0,0.0,8.7,2,57,11:59 AM,12:53 AM,06:35 AM,05:42 PM,-6,3,6,3,20,25,42,0.0,1028,10,10,279,15,shanghai
2016-02-17,11,2,0.0,7.2,2,64,12:49 PM,01:53 AM,06:34 AM,05:43 PM,-5,6,8,6,12,39,43,0.0,1028,11,10,248,8,shanghai
2016-02-18,16,5,0.0,8.7,4,72,01:43 PM,02:49 AM,06:33 AM,05:44 PM,1,10,12,10,15,7,49,0.0,1025,16,10,179,10,shanghai
2016-02-19,12,8,0.0,8.7,3,79,02:38 PM,03:42 AM,06:32 AM,05:45 PM,4,8,10,8,17,47,70,0.0,1025,12,10,132,11,shanghai
2016-02-20,12,3,0.0,8.7,3,87,03:34 PM,04:30 AM,06:31 AM,05:45 PM,-2,5,8,5,25,17,52,0.0,1029,12,10,270,19,shanghai
2016-02-21,11,3,0.0,8.7,2,95,04:30 PM,05:14 AM,06:30 AM,05:46 PM,1,6,8,6,21,32,60,0.6,1030,11,9,130,16,shanghai
2016-02-22,7,6,0.0,4.2,2,100,05:26 PM,05:55 AM,06:29 AM,05:47 PM,5,3,6,3,23,96,90,5.8,1028,7,9,76,16,shanghai
2016-02-23,8,4,0.0,4.2,2,100,06:20 PM,06:32 AM,06:28 AM,05:48 PM,4,3,6,3,20,84,84,0.0,1032,8,8,178,15,shanghai
2016-02-24,9,2,0.0,8.7,3,83,07:13 PM,07:07 AM,06:27 AM,05:49 PM,-0,3,6,3,18,21,65,0.0,1037,9,10,36,14,shanghai
2016-02-25,10,1,0.0,8.7,3,75,08:06 PM,07:41 AM,06:26 AM,05:49 PM,-1,4,7,4,18,14,60,0.0,1036,10,10,130,13,shanghai
2016-02-26,15,5,0.0,8.7,4,68,08:58 PM,08:14 AM,06:25 AM,05:50 PM,4,8,10,8,24,19,68,0.0,1029,15,10,174,15,shanghai
2016-02-27,18,7,0.0,8.7,4,60,09:50 PM,08:48 AM,06:24 AM,05:51 PM,7,13,14,13,23,1,67,0.0,1025,18,10,197,15,shanghai
2016-02-28,20,6,0.0,8.7,3,53,10:41 PM,09:23 AM,06:23 AM,05:51 PM,5,11,13,11,29,25,60,0.0,1025,20,10,186,22,shanghai
2016-02-29,11,2,0.0,8.7,3,45,11:34 PM,09:59 AM,06:22 AM,05:52 PM,-1,5,8,5,19,5,54,0.0,1033,11,10,224,16,shanghai
2016-03-01,11,1,0.0,8.7,3,43,No moonrise,10:39 AM,06:21 AM,05:53 PM,0,6,8,6,16,2,57,0.0,1030,11,10,111,12,shanghai
2016-03-02,17,5,0.0,8.7,4,36,12:26 AM,11:22 AM,06:20 AM,05:54 PM,5,9,11,9,22,11,68,0.0,1024,17,10,151,15,shanghai
2016-03-03,22,9,0.0,8.7,5,29,01:19 AM,12:10 PM,06:19 AM,05:54 PM,9,15,16,15,18,27,67,0.0,1020,22,10,155,10,shanghai
2016-03-04,22,13,0.0,8.7,5,22,02:11 AM,01:02 PM,06:17 AM,05:55 PM,13,16,17,16,32,35,81,0.0,1018,22,10,158,20,shanghai
2016-03-05,25,11,0.0,8.7,6,14,03:02 AM,01:59 PM,06:16 AM,05:56 PM,13,18,19,18,22,38,73,0.0,1017,25,10,180,14,shanghai
2016-03-06,13,9,0.0,4.3,3,7,03:51 AM,02:59 PM,06:15 AM,05:56 PM,10,10,12,10,17,65,87,0.1,1019,13,9,62,13,shanghai
2016-03-07,20,9,0.0,7.2,4,0,04:39 AM,04:03 PM,06:14 AM,05:57 PM,11,14,14,14,18,54,84,0.4,1016,20,8,119,13,shanghai
2016-03-08,12,6,0.0,4.3,2,0,05:25 AM,05:09 PM,06:13 AM,05:58 PM,9,7,10,7,44,98,91,8.3,1016,12,9,61,30,shanghai
2016-03-09,8,4,0.0,5.8,2,0,06:08 AM,06:16 PM,06:12 AM,05:59 PM,1,1,6,1,40,90,73,1.7,1026,8,10,12,29,shanghai
2016-03-10,7,1,0.5,5.8,1,7,06:52 AM,07:24 PM,06:10 AM,05:59 PM,-3,0,4,0,25,49,59,0.6,1031,7,9,227,18,shanghai
2016-03-11,10,-0,0.0,11.6,3,14,07:36 AM,08:31 PM,06:09 AM,06:00 PM,-5,5,7,5,10,12,45,0.0,1028,10,10,247,8,shanghai
2016-03-12,11,3,0.0,11.6,3,22,08:20 AM,09:39 PM,06:08 AM,06:01 PM,1,5,8,5,26,18,62,0.2,1023,11,9,136,20,shanghai
2016-03-13,12,8,0.0,7.4,2,29,09:06 AM,10:43 PM,06:07 AM,06:01 PM,7,8,9,8,19,76,82,0.1,1021,12,10,120,14,shanghai
2016-03-14,12,4,0.0,10.2,2,36,09:55 AM,11:46 PM,06:06 AM,06:02 PM,3,6,9,6,21,26,70,0.0,1026,12,10,114,16,shanghai
2016-03-15,12,3,0.0,10.2,2,44,10:46 AM,No moonset,06:04 AM,06:03 PM,2,6,9,6,21,41,64,0.0,1022,12,10,105,15,shanghai
2016-03-16,17,9,0.0,11.6,4,51,11:39 AM,12:45 AM,06:03 AM,06:03 PM,7,12,13,12,15,18,69,0.0,1019,17,10,123,11,shanghai
2016-03-17,17,9,0.0,7.4,3,58,12:34 PM,01:39 AM,06:02 AM,06:04 PM,12,13,14,13,21,63,89,0.1,1016,17,8,124,14,shanghai
2016-03-18,19,13,0.0,6.0,4,65,01:30 PM,02:28 AM,06:01 AM,06:04 PM,14,16,16,16,9,89,86,0.0,1012,19,8,177,6,shanghai
2016-03-19,16,9,0.0,10.3,3,73,02:25 PM,03:14 AM,06:00 AM,06:05 PM,11,13,13,13,14,68,88,0.2,1018,16,7,49,10,shanghai
2016-03-20,17,7,0.0,10.5,3,80,03:20 PM,03:55 AM,05:58 AM,06:06 PM,6,11,12,11,19,41,67,0.0,1022,17,10,56,14,shanghai
2016-03-21,15,7,0.0,12.5,4,87,04:14 PM,04:32 AM,05:57 AM,06:06 PM,7,10,11,10,18,37,74,0.0,1022,15,10,76,13,shanghai
2016-03-22,12,9,0.0,9.2,3,94,05:07 PM,05:08 AM,05:56 AM,06:07 PM,9,10,11,10,21,76,83,0.3,1019,12,9,112,14,shanghai
2016-03-23,14,6,0.0,12.5,3,100,06:00 PM,05:42 AM,05:55 AM,06:08 PM,5,8,10,8,30,55,69,0.1,1023,14,10,26,21,shanghai
2016-03-24,11,5,0.0,11.8,2,100,06:52 PM,06:15 AM,05:53 AM,06:08 PM,-1,5,8,5,26,52,55,0.0,1029,11,10,178,19,shanghai
2016-03-25,14,5,0.0,11.8,3,84,07:44 PM,06:48 AM,05:52 AM,06:09 PM,-1,7,9,7,18,57,51,0.0,1028,14,10,181,13,shanghai
2016-03-26,15,2,0.0,11.8,3,76,08:35 PM,07:23 AM,05:51 AM,06:10 PM,-2,9,10,9,12,45,45,0.0,1026,15,10,256,7,shanghai
2016-03-27,17,5,0.0,12.6,4,69,09:28 PM,07:58 AM,05:50 AM,06:10 PM,1,11,12,11,24,6,49,0.0,1025,17,10,285,17,shanghai
2016-03-28,19,7,0.0,12.6,5,62,10:20 PM,08:37 AM,05:48 AM,06:11 PM,3,13,14,13,27,4,48,0.0,1024,19,10,196,18,shanghai
2016-03-29,23,10,0.0,12.7,4,55,11:12 PM,09:18 AM,05:47 AM,06:12 PM,6,16,17,16,20,49,50,0.0,1020,23,10,191,13,shanghai
2016-03-30,20,13,0.0,9.2,4,47,No moonrise,10:03 AM,05:46 AM,06:12 PM,9,16,17,16,16,84,61,0.1,1020,20,10,205,11,shanghai
2016-03-31,16,11,0.0,9.2,3,43,12:03 AM,10:52 AM,05:45 AM,06:13 PM,11,13,14,13,10,74,85,0.3,1016,16,10,98,7,shanghai
2016-04-01,20,10,0.0,12.7,5,26,12:53 AM,11:46 AM,05:44 AM,06:13 PM,12,16,17,16,20,6,76,0.0,1015,20,10,145,15,shanghai
2016-04-02,20,12,0.0,10.6,4,19,01:42 AM,12:42 PM,05:42 AM,06:14 PM,14,16,16,16,26,58,84,0.0,1014,20,9,141,18,shanghai
